threshold_arp,threshold_bup,n_g1,r_g1,n_g2,r_g2,n_g3,r_g3,n_g4,r_g4
0.14,0.83,0,,0,,105,0.39047619,15,0.133333333
0.14,0.84,0,,0,,105,0.39047619,15,0.133333333
0.14,0.85,0,,0,,105,0.39047619,15,0.133333333
0.14,0.86,0,,0,,105,0.39047619,15,0.133333333
0.14,0.87,0,,0,,105,0.39047619,15,0.133333333
0.14,0.88,0,,0,,105,0.39047619,15,0.133333333
0.14,0.89,0,,0,,105,0.39047619,15,0.133333333
0.14,0.9,0,,0,,105,0.39047619,15,0.133333333
0.14,0.91,0,,0,,105,0.39047619,15,0.133333333
0.14,0.92,0,,0,,105,0.39047619,15,0.133333333
0.14,0.93,0,,0,,105,0.39047619,15,0.133333333
0.14,0.94,0,,0,,105,0.39047619,15,0.133333333
0.14,0.95,0,,0,,105,0.39047619,15,0.133333333
0.14,0.96,0,,0,,105,0.39047619,15,0.133333333
0.14,0.97,0,,0,,105,0.39047619,15,0.133333333
0.14,0.98,0,,0,,105,0.39047619,15,0.133333333
0.14,0.99,0,,0,,105,0.39047619,15,0.133333333
0.15,0.1,90,0.422222222,14,0.214285714,12,0.166666667,4,0
0.15,0.11,88,0.431818182,13,0.230769231,14,0.142857143,5,0
0.15,0.12,83,0.457831325,12,0.25,19,0.105263158,6,0
0.15,0.13,82,0.463414634,12,0.25,20,0.1,6,0
0.15,0.14,80,0.475,10,0.2,22,0.090909091,8,0.125
0.15,0.15,77,0.480519481,9,0.222222222,25,0.12,9,0.111111111
0.15,0.16,76,0.486842105,8,0.25,26,0.115384615,10,0.1
0.15,0.17,75,0.493333333,8,0.25,27,0.111111111,10,0.1
0.15,0.18,74,0.5,8,0.25,28,0.107142857,10,0.1
0.15,0.19,73,0.506849315,7,0.285714286,29,0.103448276,11,0.090909091
0.15,0.2,70,0.514285714,7,0.285714286,32,0.125,11,0.090909091
0.15,0.21,66,0.515151515,6,0.166666667,36,0.166666667,12,0.166666667
0.15,0.22,66,0.515151515,6,0.166666667,36,0.166666667,12,0.166666667
0.15,0.23,65,0.507692308,6,0.166666667,37,0.189189189,12,0.166666667
0.15,0.24,63,0.507936508,6,0.166666667,39,0.205128205,12,0.166666667
0.15,0.25,61,0.508196721,4,0.25,41,0.219512195,14,0.142857143
0.15,0.26,61,0.508196721,4,0.25,41,0.219512195,14,0.142857143
0.15,0.27,60,0.5,4,0.25,42,0.238095238,14,0.142857143
0.15,0.28,57,0.49122807,3,0.333333333,45,0.266666667,15,0.133333333
0.15,0.29,54,0.5,3,0.333333333,48,0.270833333,15,0.133333333
0.15,0.3,52,0.519230769,3,0.333333333,50,0.26,15,0.133333333
0.15,0.31,52,0.519230769,3,0.333333333,50,0.26,15,0.133333333
0.15,0.32,49,0.530612245,3,0.333333333,53,0.264150943,15,0.133333333
0.15,0.33,47,0.553191489,3,0.333333333,55,0.254545455,15,0.133333333
0.15,0.34,46,0.565217391,3,0.333333333,56,0.25,15,0.133333333
0.15,0.35,45,0.555555556,3,0.333333333,57,0.263157895,15,0.133333333
0.15,0.36,43,0.558139535,3,0.333333333,59,0.271186441,15,0.133333333
0.15,0.37,41,0.585365854,3,0.333333333,61,0.262295082,15,0.133333333
0.15,0.38,39,0.58974359,3,0.333333333,63,0.26984127,15,0.133333333
0.15,0.39,35,0.6,3,0.333333333,67,0.28358209,15,0.133333333
0.15,0.4,28,0.714285714,2,0.5,74,0.27027027,16,0.125
0.15,0.41,25,0.72,2,0.5,77,0.285714286,16,0.125
0.15,0.42,24,0.708333333,2,0.5,78,0.294871795,16,0.125
0.15,0.43,21,0.714285714,1,0,81,0.308641975,17,0.176470588
0.15,0.44,20,0.7,1,0,82,0.317073171,17,0.176470588
0.15,0.45,19,0.684210526,1,0,83,0.325301205,17,0.176470588
0.15,0.46,16,0.75,1,0,86,0.325581395,17,0.176470588
0.15,0.47,16,0.75,1,0,86,0.325581395,17,0.176470588
0.15,0.48,14,0.785714286,1,0,88,0.329545455,17,0.176470588
0.15,0.49,13,0.769230769,1,0,89,0.337078652,17,0.176470588
0.15,0.5,11,0.909090909,1,0,91,0.32967033,17,0.176470588
0.15,0.51,10,1,1,0,92,0.326086957,17,0.176470588
0.15,0.52,9,1,1,0,93,0.333333333,17,0.176470588
0.15,0.53,7,1,1,0,95,0.347368421,17,0.176470588
0.15,0.54,7,1,1,0,95,0.347368421,17,0.176470588
0.15,0.55,7,1,0,,95,0.347368421,18,0.166666667
0.15,0.56,7,1,0,,95,0.347368421,18,0.166666667
0.15,0.57,7,1,0,,95,0.347368421,18,0.166666667
0.15,0.58,6,1,0,,96,0.354166667,18,0.166666667
0.15,0.59,5,1,0,,97,0.360824742,18,0.166666667
0.15,0.6,5,1,0,,97,0.360824742,18,0.166666667
0.15,0.61,5,1,0,,97,0.360824742,18,0.166666667
0.15,0.62,5,1,0,,97,0.360824742,18,0.166666667
0.15,0.63,5,1,0,,97,0.360824742,18,0.166666667
0.15,0.64,4,1,0,,98,0.367346939,18,0.166666667
0.15,0.65,3,1,0,,99,0.373737374,18,0.166666667
0.15,0.66,3,1,0,,99,0.373737374,18,0.166666667
0.15,0.67,3,1,0,,99,0.373737374,18,0.166666667
0.15,0.68,3,1,0,,99,0.373737374,18,0.166666667
0.15,0.69,2,1,0,,100,0.38,18,0.166666667
0.15,0.7,2,1,0,,100,0.38,18,0.166666667
0.15,0.71,2,1,0,,100,0.38,18,0.166666667
0.15,0.72,2,1,0,,100,0.38,18,0.166666667
0.15,0.73,2,1,0,,100,0.38,18,0.166666667
0.15,0.74,2,1,0,,100,0.38,18,0.166666667
0.15,0.75,2,1,0,,100,0.38,18,0.166666667
0.15,0.76,2,1,0,,100,0.38,18,0.166666667
0.15,0.77,2,1,0,,100,0.38,18,0.166666667
0.15,0.78,1,1,0,,101,0.386138614,18,0.166666667
0.15,0.79,0,,0,,102,0.392156863,18,0.166666667
0.15,0.8,0,,0,,102,0.392156863,18,0.166666667
0.15,0.81,0,,0,,102,0.392156863,18,0.166666667
0.15,0.82,0,,0,,102,0.392156863,18,0.166666667
0.15,0.83,0,,0,,102,0.392156863,18,0.166666667
0.15,0.84,0,,0,,102,0.392156863,18,0.166666667
0.15,0.85,0,,0,,102,0.392156863,18,0.166666667
0.15,0.86,0,,0,,102,0.392156863,18,0.166666667
0.15,0.87,0,,0,,102,0.392156863,18,0.166666667
0.15,0.88,0,,0,,102,0.392156863,18,0.166666667
0.15,0.89,0,,0,,102,0.392156863,18,0.166666667
0.15,0.9,0,,0,,102,0.392156863,18,0.166666667
0.15,0.91,0,,0,,102,0.392156863,18,0.166666667
0.15,0.92,0,,0,,102,0.392156863,18,0.166666667
0.15,0.93,0,,0,,102,0.392156863,18,0.166666667
0.15,0.94,0,,0,,102,0.392156863,18,0.166666667
0.15,0.95,0,,0,,102,0.392156863,18,0.166666667
0.15,0.96,0,,0,,102,0.392156863,18,0.166666667
0.15,0.97,0,,0,,102,0.392156863,18,0.166666667
0.15,0.98,0,,0,,102,0.392156863,18,0.166666667
0.15,0.99,0,,0,,102,0.392156863,18,0.166666667
0.16,0.1,90,0.422222222,14,0.214285714,12,0.166666667,4,0
0.16,0.11,88,0.431818182,13,0.230769231,14,0.142857143,5,0
0.16,0.12,83,0.457831325,12,0.25,19,0.105263158,6,0
0.16,0.13,82,0.463414634,12,0.25,20,0.1,6,0
0.16,0.14,80,0.475,10,0.2,22,0.090909091,8,0.125
0.16,0.15,77,0.480519481,9,0.222222222,25,0.12,9,0.111111111
0.16,0.16,76,0.486842105,8,0.25,26,0.115384615,10,0.1
0.16,0.17,75,0.493333333,8,0.25,27,0.111111111,10,0.1
0.16,0.18,74,0.5,8,0.25,28,0.107142857,10,0.1
0.16,0.19,73,0.506849315,7,0.285714286,29,0.103448276,11,0.090909091
0.16,0.2,70,0.514285714,7,0.285714286,32,0.125,11,0.090909091
0.16,0.21,66,0.515151515,6,0.166666667,36,0.166666667,12,0.166666667
0.16,0.22,66,0.515151515,6,0.166666667,36,0.166666667,12,0.166666667
0.16,0.23,65,0.507692308,6,0.166666667,37,0.189189189,12,0.166666667
0.16,0.24,63,0.507936508,6,0.166666667,39,0.205128205,12,0.166666667
0.16,0.25,61,0.508196721,4,0.25,41,0.219512195,14,0.142857143
0.16,0.26,61,0.508196721,4,0.25,41,0.219512195,14,0.142857143
0.16,0.27,60,0.5,4,0.25,42,0.238095238,14,0.142857143
0.16,0.28,57,0.49122807,3,0.333333333,45,0.266666667,15,0.133333333
0.16,0.29,54,0.5,3,0.333333333,48,0.270833333,15,0.133333333
0.16,0.3,52,0.519230769,3,0.333333333,50,0.26,15,0.133333333
0.16,0.31,52,0.519230769,3,0.333333333,50,0.26,15,0.133333333
0.16,0.32,49,0.530612245,3,0.333333333,53,0.264150943,15,0.133333333
0.16,0.33,47,0.553191489,3,0.333333333,55,0.254545455,15,0.133333333
0.16,0.34,46,0.565217391,3,0.333333333,56,0.25,15,0.133333333
0.16,0.35,45,0.555555556,3,0.333333333,57,0.263157895,15,0.133333333
0.16,0.36,43,0.558139535,3,0.333333333,59,0.271186441,15,0.133333333
0.16,0.37,41,0.585365854,3,0.333333333,61,0.262295082,15,0.133333333
0.16,0.38,39,0.58974359,3,0.333333333,63,0.26984127,15,0.133333333
0.16,0.39,35,0.6,3,0.333333333,67,0.28358209,15,0.133333333
0.16,0.4,28,0.714285714,2,0.5,74,0.27027027,16,0.125
0.16,0.41,25,0.72,2,0.5,77,0.285714286,16,0.125
0.16,0.42,24,0.708333333,2,0.5,78,0.294871795,16,0.125
0.16,0.43,21,0.714285714,1,0,81,0.308641975,17,0.176470588
0.16,0.44,20,0.7,1,0,82,0.317073171,17,0.176470588
0.16,0.45,19,0.684210526,1,0,83,0.325301205,17,0.176470588
0.16,0.46,16,0.75,1,0,86,0.325581395,17,0.176470588
0.16,0.47,16,0.75,1,0,86,0.325581395,17,0.176470588
0.16,0.48,14,0.785714286,1,0,88,0.329545455,17,0.176470588
0.16,0.49,13,0.769230769,1,0,89,0.337078652,17,0.176470588
0.16,0.5,11,0.909090909,1,0,91,0.32967033,17,0.176470588
0.16,0.51,10,1,1,0,92,0.326086957,17,0.176470588
0.16,0.52,9,1,1,0,93,0.333333333,17,0.176470588
0.16,0.53,7,1,1,0,95,0.347368421,17,0.176470588
0.16,0.54,7,1,1,0,95,0.347368421,17,0.176470588
0.16,0.55,7,1,0,,95,0.347368421,18,0.166666667
0.16,0.56,7,1,0,,95,0.347368421,18,0.166666667
0.16,0.57,7,1,0,,95,0.347368421,18,0.166666667
0.16,0.58,6,1,0,,96,0.354166667,18,0.166666667
0.16,0.59,5,1,0,,97,0.360824742,18,0.166666667
0.16,0.6,5,1,0,,97,0.360824742,18,0.166666667
0.16,0.61,5,1,0,,97,0.360824742,18,0.166666667
0.16,0.62,5,1,0,,97,0.360824742,18,0.166666667
0.16,0.63,5,1,0,,97,0.360824742,18,0.166666667
0.16,0.64,4,1,0,,98,0.367346939,18,0.166666667
0.16,0.65,3,1,0,,99,0.373737374,18,0.166666667
0.16,0.66,3,1,0,,99,0.373737374,18,0.166666667
0.16,0.67,3,1,0,,99,0.373737374,18,0.166666667
0.16,0.68,3,1,0,,99,0.373737374,18,0.166666667
0.16,0.69,2,1,0,,100,0.38,18,0.166666667
0.16,0.7,2,1,0,,100,0.38,18,0.166666667
0.16,0.71,2,1,0,,100,0.38,18,0.166666667
0.16,0.72,2,1,0,,100,0.38,18,0.166666667
0.16,0.73,2,1,0,,100,0.38,18,0.166666667
0.16,0.74,2,1,0,,100,0.38,18,0.166666667
0.16,0.75,2,1,0,,100,0.38,18,0.166666667
0.16,0.76,2,1,0,,100,0.38,18,0.166666667
0.16,0.77,2,1,0,,100,0.38,18,0.166666667
0.16,0.78,1,1,0,,101,0.386138614,18,0.166666667
0.16,0.79,0,,0,,102,0.392156863,18,0.166666667
0.16,0.8,0,,0,,102,0.392156863,18,0.166666667
0.16,0.81,0,,0,,102,0.392156863,18,0.166666667
0.16,0.82,0,,0,,102,0.392156863,18,0.166666667
0.16,0.83,0,,0,,102,0.392156863,18,0.166666667
0.16,0.84,0,,0,,102,0.392156863,18,0.166666667
0.16,0.85,0,,0,,102,0.392156863,18,0.166666667
0.16,0.86,0,,0,,102,0.392156863,18,0.166666667
0.16,0.87,0,,0,,102,0.392156863,18,0.166666667
0.16,0.88,0,,0,,102,0.392156863,18,0.166666667
0.16,0.89,0,,0,,102,0.392156863,18,0.166666667
0.16,0.9,0,,0,,102,0.392156863,18,0.166666667
0.16,0.91,0,,0,,102,0.392156863,18,0.166666667
0.16,0.92,0,,0,,102,0.392156863,18,0.166666667
0.16,0.93,0,,0,,102,0.392156863,18,0.166666667
0.16,0.94,0,,0,,102,0.392156863,18,0.166666667
0.16,0.95,0,,0,,102,0.392156863,18,0.166666667
0.16,0.96,0,,0,,102,0.392156863,18,0.166666667
0.16,0.97,0,,0,,102,0.392156863,18,0.166666667
0.16,0.98,0,,0,,102,0.392156863,18,0.166666667
0.16,0.99,0,,0,,102,0.392156863,18,0.166666667
0.17,0.1,90,0.422222222,14,0.214285714,12,0.166666667,4,0
0.17,0.11,88,0.431818182,13,0.230769231,14,0.142857143,5,0
0.17,0.12,83,0.457831325,12,0.25,19,0.105263158,6,0
0.17,0.13,82,0.463414634,12,0.25,20,0.1,6,0
0.17,0.14,80,0.475,10,0.2,22,0.090909091,8,0.125
0.17,0.15,77,0.480519481,9,0.222222222,25,0.12,9,0.111111111
0.17,0.16,76,0.486842105,8,0.25,26,0.115384615,10,0.1
0.17,0.17,75,0.493333333,8,0.25,27,0.111111111,10,0.1
0.17,0.18,74,0.5,8,0.25,28,0.107142857,10,0.1
0.17,0.19,73,0.506849315,7,0.285714286,29,0.103448276,11,0.090909091
0.17,0.2,70,0.514285714,7,0.285714286,32,0.125,11,0.090909091
0.17,0.21,66,0.515151515,6,0.166666667,36,0.166666667,12,0.166666667
0.17,0.22,66,0.515151515,6,0.166666667,36,0.166666667,12,0.166666667
0.17,0.23,65,0.507692308,6,0.166666667,37,0.189189189,12,0.166666667
0.17,0.24,63,0.507936508,6,0.166666667,39,0.205128205,12,0.166666667
0.17,0.25,61,0.508196721,4,0.25,41,0.219512195,14,0.142857143
0.17,0.26,61,0.508196721,4,0.25,41,0.219512195,14,0.142857143
0.17,0.27,60,0.5,4,0.25,42,0.238095238,14,0.142857143
0.17,0.28,57,0.49122807,3,0.333333333,45,0.266666667,15,0.133333333
0.17,0.29,54,0.5,3,0.333333333,48,0.270833333,15,0.133333333
0.17,0.3,52,0.519230769,3,0.333333333,50,0.26,15,0.133333333
0.17,0.31,52,0.519230769,3,0.333333333,50,0.26,15,0.133333333
0.17,0.32,49,0.530612245,3,0.333333333,53,0.264150943,15,0.133333333
0.17,0.33,47,0.553191489,3,0.333333333,55,0.254545455,15,0.133333333
0.17,0.34,46,0.565217391,3,0.333333333,56,0.25,15,0.133333333
0.17,0.35,45,0.555555556,3,0.333333333,57,0.263157895,15,0.133333333
0.17,0.36,43,0.558139535,3,0.333333333,59,0.271186441,15,0.133333333
0.17,0.37,41,0.585365854,3,0.333333333,61,0.262295082,15,0.133333333
0.17,0.38,39,0.58974359,3,0.333333333,63,0.26984127,15,0.133333333
0.17,0.39,35,0.6,3,0.333333333,67,0.28358209,15,0.133333333
0.17,0.4,28,0.714285714,2,0.5,74,0.27027027,16,0.125
0.17,0.41,25,0.72,2,0.5,77,0.285714286,16,0.125
0.17,0.42,24,0.708333333,2,0.5,78,0.294871795,16,0.125
0.17,0.43,21,0.714285714,1,0,81,0.308641975,17,0.176470588
0.17,0.44,20,0.7,1,0,82,0.317073171,17,0.176470588
0.17,0.45,19,0.684210526,1,0,83,0.325301205,17,0.176470588
0.17,0.46,16,0.75,1,0,86,0.325581395,17,0.176470588
0.17,0.47,16,0.75,1,0,86,0.325581395,17,0.176470588
0.17,0.48,14,0.785714286,1,0,88,0.329545455,17,0.176470588
0.17,0.49,13,0.769230769,1,0,89,0.337078652,17,0.176470588
0.17,0.5,11,0.909090909,1,0,91,0.32967033,17,0.176470588
0.17,0.51,10,1,1,0,92,0.326086957,17,0.176470588
0.17,0.52,9,1,1,0,93,0.333333333,17,0.176470588
0.17,0.53,7,1,1,0,95,0.347368421,17,0.176470588
0.17,0.54,7,1,1,0,95,0.347368421,17,0.176470588
0.17,0.55,7,1,0,,95,0.347368421,18,0.166666667
0.17,0.56,7,1,0,,95,0.347368421,18,0.166666667
0.17,0.57,7,1,0,,95,0.347368421,18,0.166666667
0.17,0.58,6,1,0,,96,0.354166667,18,0.166666667
0.17,0.59,5,1,0,,97,0.360824742,18,0.166666667
0.17,0.6,5,1,0,,97,0.360824742,18,0.166666667
0.17,0.61,5,1,0,,97,0.360824742,18,0.166666667
0.17,0.62,5,1,0,,97,0.360824742,18,0.166666667
0.17,0.63,5,1,0,,97,0.360824742,18,0.166666667
0.17,0.64,4,1,0,,98,0.367346939,18,0.166666667
0.17,0.65,3,1,0,,99,0.373737374,18,0.166666667
0.17,0.66,3,1,0,,99,0.373737374,18,0.166666667
0.17,0.67,3,1,0,,99,0.373737374,18,0.166666667
0.17,0.68,3,1,0,,99,0.373737374,18,0.166666667
0.17,0.69,2,1,0,,100,0.38,18,0.166666667
0.17,0.7,2,1,0,,100,0.38,18,0.166666667
0.17,0.71,2,1,0,,100,0.38,18,0.166666667
0.17,0.72,2,1,0,,100,0.38,18,0.166666667
0.17,0.73,2,1,0,,100,0.38,18,0.166666667
0.17,0.74,2,1,0,,100,0.38,18,0.166666667
0.17,0.75,2,1,0,,100,0.38,18,0.166666667
0.17,0.76,2,1,0,,100,0.38,18,0.166666667
0.17,0.77,2,1,0,,100,0.38,18,0.166666667
0.17,0.78,1,1,0,,101,0.386138614,18,0.166666667
0.17,0.79,0,,0,,102,0.392156863,18,0.166666667
0.17,0.8,0,,0,,102,0.392156863,18,0.166666667
0.17,0.81,0,,0,,102,0.392156863,18,0.166666667
0.17,0.82,0,,0,,102,0.392156863,18,0.166666667
0.17,0.83,0,,0,,102,0.392156863,18,0.166666667
0.17,0.84,0,,0,,102,0.392156863,18,0.166666667
0.17,0.85,0,,0,,102,0.392156863,18,0.166666667
0.17,0.86,0,,0,,102,0.392156863,18,0.166666667
0.17,0.87,0,,0,,102,0.392156863,18,0.166666667
0.17,0.88,0,,0,,102,0.392156863,18,0.166666667
0.17,0.89,0,,0,,102,0.392156863,18,0.166666667
0.17,0.9,0,,0,,102,0.392156863,18,0.166666667
0.17,0.91,0,,0,,102,0.392156863,18,0.166666667
0.17,0.92,0,,0,,102,0.392156863,18,0.166666667
0.17,0.93,0,,0,,102,0.392156863,18,0.166666667
0.17,0.94,0,,0,,102,0.392156863,18,0.166666667
0.17,0.95,0,,0,,102,0.392156863,18,0.166666667
0.17,0.96,0,,0,,102,0.392156863,18,0.166666667
0.17,0.97,0,,0,,102,0.392156863,18,0.166666667
0.17,0.98,0,,0,,102,0.392156863,18,0.166666667
0.17,0.99,0,,0,,102,0.392156863,18,0.166666667
0.18,0.1,90,0.422222222,14,0.214285714,12,0.166666667,4,0
0.18,0.11,88,0.431818182,13,0.230769231,14,0.142857143,5,0
0.18,0.12,83,0.457831325,12,0.25,19,0.105263158,6,0
0.18,0.13,82,0.463414634,12,0.25,20,0.1,6,0
0.18,0.14,80,0.475,10,0.2,22,0.090909091,8,0.125
0.18,0.15,77,0.480519481,9,0.222222222,25,0.12,9,0.111111111
0.18,0.16,76,0.486842105,8,0.25,26,0.115384615,10,0.1
0.18,0.17,75,0.493333333,8,0.25,27,0.111111111,10,0.1
0.18,0.18,74,0.5,8,0.25,28,0.107142857,10,0.1
0.18,0.19,73,0.506849315,7,0.285714286,29,0.103448276,11,0.090909091
0.18,0.2,70,0.514285714,7,0.285714286,32,0.125,11,0.090909091
0.18,0.21,66,0.515151515,6,0.166666667,36,0.166666667,12,0.166666667
0.18,0.22,66,0.515151515,6,0.166666667,36,0.166666667,12,0.166666667
0.18,0.23,65,0.507692308,6,0.166666667,37,0.189189189,12,0.166666667
0.18,0.24,63,0.507936508,6,0.166666667,39,0.205128205,12,0.166666667
0.18,0.25,61,0.508196721,4,0.25,41,0.219512195,14,0.142857143
0.18,0.26,61,0.508196721,4,0.25,41,0.219512195,14,0.142857143
0.18,0.27,60,0.5,4,0.25,42,0.238095238,14,0.142857143
0.18,0.28,57,0.49122807,3,0.333333333,45,0.266666667,15,0.133333333
0.18,0.29,54,0.5,3,0.333333333,48,0.270833333,15,0.133333333
0.18,0.3,52,0.519230769,3,0.333333333,50,0.26,15,0.133333333
0.18,0.31,52,0.519230769,3,0.333333333,50,0.26,15,0.133333333
0.18,0.32,49,0.530612245,3,0.333333333,53,0.264150943,15,0.133333333
0.18,0.33,47,0.553191489,3,0.333333333,55,0.254545455,15,0.133333333
0.18,0.34,46,0.565217391,3,0.333333333,56,0.25,15,0.133333333
0.18,0.35,45,0.555555556,3,0.333333333,57,0.263157895,15,0.133333333
0.18,0.36,43,0.558139535,3,0.333333333,59,0.271186441,15,0.133333333
0.18,0.37,41,0.585365854,3,0.333333333,61,0.262295082,15,0.133333333
0.18,0.38,39,0.58974359,3,0.333333333,63,0.26984127,15,0.133333333
0.18,0.39,35,0.6,3,0.333333333,67,0.28358209,15,0.133333333
0.18,0.4,28,0.714285714,2,0.5,74,0.27027027,16,0.125
0.18,0.41,25,0.72,2,0.5,77,0.285714286,16,0.125
0.18,0.42,24,0.708333333,2,0.5,78,0.294871795,16,0.125
0.18,0.43,21,0.714285714,1,0,81,0.308641975,17,0.176470588
0.18,0.44,20,0.7,1,0,82,0.317073171,17,0.176470588
0.18,0.45,19,0.684210526,1,0,83,0.325301205,17,0.176470588
0.18,0.46,16,0.75,1,0,86,0.325581395,17,0.176470588
0.18,0.47,16,0.75,1,0,86,0.325581395,17,0.176470588
0.18,0.48,14,0.785714286,1,0,88,0.329545455,17,0.176470588
0.18,0.49,13,0.769230769,1,0,89,0.337078652,17,0.176470588
0.18,0.5,11,0.909090909,1,0,91,0.32967033,17,0.176470588
0.18,0.51,10,1,1,0,92,0.326086957,17,0.176470588
0.18,0.52,9,1,1,0,93,0.333333333,17,0.176470588
0.18,0.53,7,1,1,0,95,0.347368421,17,0.176470588
0.18,0.54,7,1,1,0,95,0.347368421,17,0.176470588
0.18,0.55,7,1,0,,95,0.347368421,18,0.166666667
0.18,0.56,7,1,0,,95,0.347368421,18,0.166666667
0.18,0.57,7,1,0,,95,0.347368421,18,0.166666667
0.18,0.58,6,1,0,,96,0.354166667,18,0.166666667
0.18,0.59,5,1,0,,97,0.360824742,18,0.166666667
0.18,0.6,5,1,0,,97,0.360824742,18,0.166666667
0.18,0.61,5,1,0,,97,0.360824742,18,0.166666667
0.18,0.62,5,1,0,,97,0.360824742,18,0.166666667
0.18,0.63,5,1,0,,97,0.360824742,18,0.166666667
0.18,0.64,4,1,0,,98,0.367346939,18,0.166666667
0.18,0.65,3,1,0,,99,0.373737374,18,0.166666667
0.18,0.66,3,1,0,,99,0.373737374,18,0.166666667
0.18,0.67,3,1,0,,99,0.373737374,18,0.166666667
0.18,0.68,3,1,0,,99,0.373737374,18,0.166666667
0.18,0.69,2,1,0,,100,0.38,18,0.166666667
0.18,0.7,2,1,0,,100,0.38,18,0.166666667
0.18,0.71,2,1,0,,100,0.38,18,0.166666667
0.18,0.72,2,1,0,,100,0.38,18,0.166666667
0.18,0.73,2,1,0,,100,0.38,18,0.166666667
0.18,0.74,2,1,0,,100,0.38,18,0.166666667
0.18,0.75,2,1,0,,100,0.38,18,0.166666667
0.18,0.76,2,1,0,,100,0.38,18,0.166666667
0.18,0.77,2,1,0,,100,0.38,18,0.166666667
0.18,0.78,1,1,0,,101,0.386138614,18,0.166666667
0.18,0.79,0,,0,,102,0.392156863,18,0.166666667
0.18,0.8,0,,0,,102,0.392156863,18,0.166666667
0.18,0.81,0,,0,,102,0.392156863,18,0.166666667
0.18,0.82,0,,0,,102,0.392156863,18,0.166666667
0.18,0.83,0,,0,,102,0.392156863,18,0.166666667
0.18,0.84,0,,0,,102,0.392156863,18,0.166666667
0.18,0.85,0,,0,,102,0.392156863,18,0.166666667
0.18,0.86,0,,0,,102,0.392156863,18,0.166666667
0.18,0.87,0,,0,,102,0.392156863,18,0.166666667
0.18,0.88,0,,0,,102,0.392156863,18,0.166666667
0.18,0.89,0,,0,,102,0.392156863,18,0.166666667
0.18,0.9,0,,0,,102,0.392156863,18,0.166666667
0.18,0.91,0,,0,,102,0.392156863,18,0.166666667
0.18,0.92,0,,0,,102,0.392156863,18,0.166666667
0.18,0.93,0,,0,,102,0.392156863,18,0.166666667
0.18,0.94,0,,0,,102,0.392156863,18,0.166666667
0.18,0.95,0,,0,,102,0.392156863,18,0.166666667
0.18,0.96,0,,0,,102,0.392156863,18,0.166666667
0.18,0.97,0,,0,,102,0.392156863,18,0.166666667
0.18,0.98,0,,0,,102,0.392156863,18,0.166666667
0.18,0.99,0,,0,,102,0.392156863,18,0.166666667
0.19,0.1,89,0.415730337,15,0.266666667,11,0.181818182,5,0
0.19,0.11,87,0.425287356,14,0.285714286,13,0.153846154,6,0
0.19,0.12,82,0.451219512,13,0.307692308,18,0.111111111,7,0
0.19,0.13,81,0.456790123,13,0.307692308,19,0.105263158,7,0
0.19,0.14,79,0.46835443,11,0.272727273,21,0.095238095,9,0.111111111
0.19,0.15,76,0.473684211,10,0.3,24,0.125,10,0.1
0.19,0.16,75,0.48,9,0.333333333,25,0.12,11,0.090909091
0.19,0.17,74,0.486486486,9,0.333333333,26,0.115384615,11,0.090909091
0.19,0.18,73,0.493150685,9,0.333333333,27,0.111111111,11,0.090909091
0.19,0.19,72,0.5,8,0.375,28,0.107142857,12,0.083333333
0.19,0.2,69,0.507246377,8,0.375,31,0.129032258,12,0.083333333
0.19,0.21,66,0.515151515,6,0.166666667,34,0.147058824,14,0.214285714
0.19,0.22,66,0.515151515,6,0.166666667,34,0.147058824,14,0.214285714
0.19,0.23,65,0.507692308,6,0.166666667,35,0.171428571,14,0.214285714
0.19,0.24,63,0.507936508,6,0.166666667,37,0.189189189,14,0.214285714
0.19,0.25,61,0.508196721,4,0.25,39,0.205128205,16,0.1875
0.19,0.26,61,0.508196721,4,0.25,39,0.205128205,16,0.1875
0.19,0.27,60,0.5,4,0.25,40,0.225,16,0.1875
0.19,0.28,57,0.49122807,3,0.333333333,43,0.255813953,17,0.176470588
0.19,0.29,54,0.5,3,0.333333333,46,0.260869565,17,0.176470588
0.19,0.3,52,0.519230769,3,0.333333333,48,0.25,17,0.176470588
0.19,0.31,52,0.519230769,3,0.333333333,48,0.25,17,0.176470588
0.19,0.32,49,0.530612245,3,0.333333333,51,0.254901961,17,0.176470588
0.19,0.33,47,0.553191489,3,0.333333333,53,0.245283019,17,0.176470588
0.19,0.34,46,0.565217391,3,0.333333333,54,0.240740741,17,0.176470588
0.19,0.35,45,0.555555556,3,0.333333333,55,0.254545455,17,0.176470588
0.19,0.36,43,0.558139535,3,0.333333333,57,0.263157895,17,0.176470588
0.19,0.37,41,0.585365854,3,0.333333333,59,0.254237288,17,0.176470588
0.19,0.38,39,0.58974359,3,0.333333333,61,0.262295082,17,0.176470588
0.19,0.39,35,0.6,3,0.333333333,65,0.276923077,17,0.176470588
0.19,0.4,28,0.714285714,2,0.5,72,0.263888889,18,0.166666667
0.19,0.41,25,0.72,2,0.5,75,0.28,18,0.166666667
0.19,0.42,24,0.708333333,2,0.5,76,0.289473684,18,0.166666667
0.19,0.43,21,0.714285714,1,0,79,0.303797468,19,0.210526316
0.19,0.44,20,0.7,1,0,80,0.3125,19,0.210526316
0.19,0.45,19,0.684210526,1,0,81,0.320987654,19,0.210526316
0.19,0.46,16,0.75,1,0,84,0.321428571,19,0.210526316
